id_venta,fecha_venta,tipo_dona,cantidad,precio_unitario,total,metodo_pago,id_empleado,sucursal
30942,2025-11-29 05:20:30,Mapple,12,1.75,21.0,Tarjeta de Crédito,106,Valle
30943,2025-11-29 05:28:50,Glaseada,12,1.5,18.0,Transferencia,104,Valle
30944,2025-11-29 05:34:48,Mapple,9,1.75,15.75,Transferencia,102,Centro
30945,2025-11-29 05:41:30,Rellena de Fresa,12,2.25,27.0,Tarjeta de Débito,101,Valle
30946,2025-11-29 05:43:35,Boston Cream,6,2.5,15.0,Tarjeta de Débito,106,Sur
30947,2025-11-29 05:49:38,Glaseada,7,1.5,10.5,Efectivo,104,Centro
30948,2025-11-29 06:09:22,Boston Cream,7,2.5,17.5,Transferencia,102,Centro
30949,2025-11-29 06:46:22,Boston Cream,11,2.5,27.5,Tarjeta de Débito,107,Sur
30950,2025-11-29 06:58:42,Glaseada,8,1.5,12.0,Tarjeta de Crédito,104,Norte
30951,2025-11-29 06:59:45,Glaseada,4,1.5,6.0,Tarjeta de Crédito,103,Valle
30952,2025-11-29 07:13:29,Mapple,1,1.75,1.75,Efectivo,107,Sur
30953,2025-11-29 07:24:19,Glaseada,1,1.5,1.5,Transferencia,105,Sur
30954,2025-11-29 07:31:45,Rellena de Fresa,11,2.25,24.75,Efectivo,106,Centro
30955,2025-11-29 07:39:52,Mapple,5,1.75,8.75,Efectivo,103,Norte
30956,2025-11-29 07:40:20,Azúcar y Canela,4,1.25,5.0,Tarjeta de Crédito,108,Norte
30957,2025-11-29 08:23:32,Chocolate,12,2.0,24.0,Tarjeta de Débito,104,Valle
30958,2025-11-29 08:26:57,Mapple,3,1.75,5.25,Tarjeta de Crédito,101,Norte
30959,2025-11-29 08:48:15,Mapple,10,1.75,17.5,Tarjeta de Débito,103,Valle
30960,2025-11-29 09:03:11,Mapple,10,1.75,17.5,Tarjeta de Crédito,104,Sur
30961,2025-11-29 09:10:17,Mapple,6,1.75,10.5,Tarjeta de Crédito,107,Centro
30962,2025-11-29 09:21:06,Mapple,11,1.75,19.25,Tarjeta de Débito,105,Centro
30963,2025-11-29 09:24:24,Azúcar y Canela,12,1.25,15.0,Efectivo,101,Valle
30964,2025-11-29 09:49:09,Glaseada,2,1.5,3.0,Efectivo,106,Centro
30965,2025-11-29 09:51:39,Chocolate,2,2.0,4.0,Tarjeta de Débito,108,Sur
30966,2025-11-29 09:57:18,Glaseada,8,1.5,12.0,Tarjeta de Débito,105,Norte
30967,2025-11-29 10:00:46,Glaseada,7,1.5,10.5,Tarjeta de Crédito,107,Valle
30968,2025-11-29 10:05:36,Glaseada,11,1.5,16.5,Transferencia,107,Centro
30969,2025-11-29 10:08:04,Azúcar y Canela,7,1.25,8.75,Transferencia,103,Valle
30970,2025-11-29 10:32:47,Chocolate,1,2.0,2.0,Efectivo,108,Valle
30971,2025-11-29 10:43:55,Glaseada,7,1.5,10.5,Tarjeta de Crédito,104,Valle
30972,2025-11-29 10:45:12,Boston Cream,11,2.5,27.5,Tarjeta de Débito,105,Sur
30973,2025-11-29 10:49:55,Azúcar y Canela,3,1.25,3.75,Tarjeta de Crédito,101,Valle
30974,2025-11-29 10:53:04,Chocolate,6,2.0,12.0,Tarjeta de Débito,101,Centro
30975,2025-11-29 10:58:53,Azúcar y Canela,10,1.25,12.5,Tarjeta de Crédito,101,Norte
30976,2025-11-29 11:06:43,Rellena de Fresa,4,2.25,9.0,Transferencia,106,Valle
30977,2025-11-29 11:16:09,Boston Cream,8,2.5,20.0,Tarjeta de Débito,106,Norte
30978,2025-11-29 11:17:20,Mapple,3,1.75,5.25,Efectivo,102,Centro
30979,2025-11-29 11:35:03,Azúcar y Canela,3,1.25,3.75,Tarjeta de Crédito,108,Sur
30980,2025-11-29 11:41:56,Rellena de Fresa,2,2.25,4.5,Tarjeta de Débito,101,Valle
30981,2025-11-29 12:04:22,Mapple,3,1.75,5.25,Transferencia,101,Centro
30982,2025-11-29 12:09:58,Chocolate,8,2.0,16.0,Tarjeta de Débito,107,Centro
30983,2025-11-29 12:24:29,Azúcar y Canela,12,1.25,15.0,Transferencia,103,Centro
30984,2025-11-29 12:34:48,Azúcar y Canela,1,1.25,1.25,Tarjeta de Débito,108,Sur
30985,2025-11-29 13:05:19,Glaseada,4,1.5,6.0,Efectivo,105,Sur
30986,2025-11-29 13:14:50,Mapple,12,1.75,21.0,Transferencia,105,Norte
30987,2025-11-29 13:35:47,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,101,Valle
30988,2025-11-29 13:41:44,Mapple,5,1.75,8.75,Transferencia,105,Valle
30989,2025-11-29 13:42:22,Rellena de Fresa,7,2.25,15.75,Efectivo,101,Norte
30990,2025-11-29 14:19:28,Rellena de Fresa,2,2.25,4.5,Tarjeta de Débito,105,Centro
30991,2025-11-29 15:10:01,Boston Cream,12,2.5,30.0,Tarjeta de Crédito,101,Sur
30992,2025-11-29 15:21:09,Chocolate,10,2.0,20.0,Tarjeta de Crédito,107,Norte
30993,2025-11-29 15:22:20,Azúcar y Canela,2,1.25,2.5,Tarjeta de Crédito,106,Valle
30994,2025-11-29 15:25:51,Boston Cream,11,2.5,27.5,Transferencia,107,Valle
30995,2025-11-29 15:27:42,Boston Cream,12,2.5,30.0,Transferencia,104,Norte
30996,2025-11-29 15:28:13,Glaseada,10,1.5,15.0,Tarjeta de Débito,107,Sur
30997,2025-11-29 15:29:20,Glaseada,6,1.5,9.0,Tarjeta de Débito,104,Norte
30998,2025-11-29 15:40:44,Azúcar y Canela,8,1.25,10.0,Transferencia,102,Valle
30999,2025-11-29 15:51:51,Boston Cream,4,2.5,10.0,Transferencia,108,Valle
31000,2025-11-29 16:06:00,Rellena de Fresa,9,2.25,20.25,Efectivo,107,Centro
31001,2025-11-29 16:08:19,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,105,Centro
31002,2025-11-29 16:13:59,Chocolate,5,2.0,10.0,Tarjeta de Débito,103,Sur
31003,2025-11-29 16:14:09,Azúcar y Canela,5,1.25,6.25,Tarjeta de Débito,103,Valle
31004,2025-11-29 16:36:51,Mapple,2,1.75,3.5,Tarjeta de Débito,104,Norte
31005,2025-11-29 16:47:40,Rellena de Fresa,10,2.25,22.5,Efectivo,108,Centro
31006,2025-11-29 16:56:21,Chocolate,4,2.0,8.0,Efectivo,107,Valle
31007,2025-11-29 17:11:17,Glaseada,5,1.5,7.5,Efectivo,103,Norte
31008,2025-11-29 17:15:59,Boston Cream,11,2.5,27.5,Transferencia,107,Sur
31009,2025-11-29 17:27:35,Mapple,12,1.75,21.0,Tarjeta de Crédito,108,Valle
31010,2025-11-29 17:27:46,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,103,Valle
31011,2025-11-29 17:41:45,Boston Cream,10,2.5,25.0,Efectivo,108,Centro
31012,2025-11-29 17:43:29,Azúcar y Canela,9,1.25,11.25,Tarjeta de Débito,104,Sur
31013,2025-11-29 17:47:42,Chocolate,3,2.0,6.0,Tarjeta de Débito,101,Sur
31014,2025-11-29 17:49:54,Azúcar y Canela,10,1.25,12.5,Tarjeta de Débito,102,Sur
31015,2025-11-29 17:53:01,Glaseada,5,1.5,7.5,Efectivo,104,Valle
31016,2025-11-29 18:05:08,Rellena de Fresa,1,2.25,2.25,Tarjeta de Crédito,104,Sur
31017,2025-11-29 18:08:41,Azúcar y Canela,3,1.25,3.75,Tarjeta de Débito,108,Sur
31018,2025-11-29 18:09:57,Glaseada,2,1.5,3.0,Efectivo,106,Sur
31019,2025-11-29 18:14:57,Mapple,7,1.75,12.25,Tarjeta de Débito,102,Norte
31020,2025-11-29 18:37:04,Azúcar y Canela,8,1.25,10.0,Efectivo,107,Sur
31021,2025-11-29 18:55:33,Boston Cream,10,2.5,25.0,Transferencia,107,Centro
31022,2025-11-29 19:01:53,Boston Cream,1,2.5,2.5,Tarjeta de Crédito,106,Norte
31023,2025-11-29 19:11:09,Rellena de Fresa,2,2.25,4.5,Transferencia,103,Norte
31024,2025-11-29 19:19:50,Rellena de Fresa,4,2.25,9.0,Tarjeta de Débito,101,Norte
31025,2025-11-29 19:29:09,Rellena de Fresa,11,2.25,24.75,Efectivo,101,Valle
31026,2025-11-29 19:37:50,Azúcar y Canela,8,1.25,10.0,Transferencia,101,Sur
31027,2025-11-29 19:39:40,Mapple,7,1.75,12.25,Efectivo,103,Valle
31028,2025-11-29 19:56:40,Boston Cream,11,2.5,27.5,Tarjeta de Débito,101,Valle
31029,2025-11-29 19:57:48,Rellena de Fresa,7,2.25,15.75,Transferencia,107,Centro
31030,2025-11-29 20:03:04,Mapple,9,1.75,15.75,Efectivo,105,Norte
31031,2025-11-29 20:07:14,Boston Cream,10,2.5,25.0,Tarjeta de Crédito,104,Norte
31032,2025-11-29 20:28:02,Mapple,11,1.75,19.25,Tarjeta de Crédito,108,Centro
31033,2025-11-29 20:52:27,Boston Cream,2,2.5,5.0,Transferencia,107,Norte
31034,2025-11-29 20:54:38,Chocolate,10,2.0,20.0,Efectivo,105,Norte
31035,2025-11-29 21:00:27,Rellena de Fresa,1,2.25,2.25,Tarjeta de Crédito,105,Valle
31036,2025-11-29 21:02:55,Boston Cream,5,2.5,12.5,Tarjeta de Débito,101,Sur
31037,2025-11-29 21:09:41,Chocolate,12,2.0,24.0,Transferencia,105,Norte
31038,2025-11-29 21:13:14,Rellena de Fresa,8,2.25,18.0,Tarjeta de Débito,101,Valle
31039,2025-11-29 21:18:38,Rellena de Fresa,4,2.25,9.0,Transferencia,108,Sur
31040,2025-11-29 21:20:31,Chocolate,8,2.0,16.0,Efectivo,108,Centro
31041,2025-11-29 21:20:58,Boston Cream,5,2.5,12.5,Transferencia,101,Sur
31042,2025-11-29 21:32:25,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,105,Valle
31043,2025-11-29 21:35:38,Mapple,4,1.75,7.0,Efectivo,105,Sur
31044,2025-11-29 21:53:05,Rellena de Fresa,3,2.25,6.75,Efectivo,106,Sur
31045,2025-11-29 21:54:02,Azúcar y Canela,6,1.25,7.5,Efectivo,106,Norte
31046,2025-11-29 22:30:01,Boston Cream,6,2.5,15.0,Transferencia,107,Sur
31047,2025-11-29 22:32:21,Rellena de Fresa,1,2.25,2.25,Transferencia,104,Centro
31048,2025-11-29 22:33:47,Boston Cream,6,2.5,15.0,Tarjeta de Crédito,107,Sur
31049,2025-11-29 22:40:35,Rellena de Fresa,8,2.25,18.0,Tarjeta de Débito,106,Sur
31050,2025-11-29 22:47:12,Boston Cream,11,2.5,27.5,Tarjeta de Débito,103,Valle
31051,2025-11-29 23:04:56,Boston Cream,9,2.5,22.5,Tarjeta de Crédito,104,Sur
31052,2025-11-29 23:15:27,Boston Cream,4,2.5,10.0,Tarjeta de Crédito,107,Sur
31053,2025-11-29 23:25:23,Rellena de Fresa,11,2.25,24.75,Efectivo,107,Norte
31054,2025-11-29 23:39:23,Chocolate,9,2.0,18.0,Tarjeta de Débito,104,Valle
31055,2025-11-29 23:42:46,Azúcar y Canela,10,1.25,12.5,Efectivo,106,Norte
31056,2025-11-29 23:51:32,Boston Cream,6,2.5,15.0,Efectivo,105,Valle
31057,2025-11-30 00:15:19,Boston Cream,6,2.5,15.0,Tarjeta de Crédito,103,Norte
31058,2025-11-30 00:20:11,Boston Cream,6,2.5,15.0,Tarjeta de Débito,107,Norte
31059,2025-11-30 00:22:38,Boston Cream,2,2.5,5.0,Transferencia,103,Centro
31060,2025-11-30 00:30:06,Rellena de Fresa,1,2.25,2.25,Tarjeta de Crédito,106,Sur
31061,2025-11-30 00:37:00,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,108,Centro
31062,2025-11-30 00:38:53,Azúcar y Canela,4,1.25,5.0,Transferencia,102,Sur
31063,2025-11-30 00:58:10,Rellena de Fresa,12,2.25,27.0,Efectivo,103,Valle
31064,2025-11-30 01:09:45,Glaseada,7,1.5,10.5,Transferencia,102,Centro
31065,2025-11-30 02:04:48,Boston Cream,6,2.5,15.0,Tarjeta de Débito,105,Norte
31066,2025-11-30 02:12:41,Rellena de Fresa,6,2.25,13.5,Tarjeta de Débito,104,Centro
31067,2025-11-30 02:30:21,Boston Cream,12,2.5,30.0,Tarjeta de Crédito,106,Sur
31068,2025-11-30 03:07:32,Rellena de Fresa,4,2.25,9.0,Tarjeta de Crédito,107,Norte
31069,2025-11-30 03:08:13,Glaseada,4,1.5,6.0,Transferencia,107,Sur
31070,2025-11-30 03:12:19,Glaseada,6,1.5,9.0,Transferencia,104,Centro
31071,2025-11-30 03:24:13,Chocolate,10,2.0,20.0,Tarjeta de Crédito,103,Norte
31072,2025-11-30 03:28:40,Boston Cream,11,2.5,27.5,Efectivo,101,Norte
31073,2025-11-30 03:37:27,Chocolate,7,2.0,14.0,Tarjeta de Crédito,107,Valle
31074,2025-11-30 03:37:37,Boston Cream,8,2.5,20.0,Transferencia,106,Centro
31075,2025-11-30 03:59:17,Glaseada,2,1.5,3.0,Transferencia,106,Sur
31076,2025-11-30 04:01:46,Chocolate,11,2.0,22.0,Tarjeta de Crédito,107,Centro
31077,2025-11-30 04:14:05,Azúcar y Canela,6,1.25,7.5,Transferencia,108,Sur
31078,2025-11-30 04:20:05,Boston Cream,6,2.5,15.0,Tarjeta de Crédito,101,Valle
31079,2025-11-30 04:22:25,Azúcar y Canela,12,1.25,15.0,Transferencia,108,Valle
31080,2025-11-30 05:14:03,Boston Cream,3,2.5,7.5,Efectivo,103,Norte
31081,2025-11-30 05:16:37,Mapple,3,1.75,5.25,Tarjeta de Débito,101,Sur
31082,2025-11-30 05:37:55,Rellena de Fresa,8,2.25,18.0,Efectivo,105,Norte
31083,2025-11-30 05:44:02,Azúcar y Canela,3,1.25,3.75,Transferencia,103,Centro
31084,2025-11-30 05:50:03,Rellena de Fresa,6,2.25,13.5,Efectivo,107,Valle
31085,2025-11-30 06:02:05,Glaseada,4,1.5,6.0,Transferencia,107,Valle
31086,2025-11-30 06:08:30,Rellena de Fresa,1,2.25,2.25,Efectivo,102,Norte
31087,2025-11-30 06:09:34,Glaseada,6,1.5,9.0,Transferencia,107,Centro
31088,2025-11-30 06:25:24,Boston Cream,7,2.5,17.5,Transferencia,107,Sur
31089,2025-11-30 06:35:07,Mapple,5,1.75,8.75,Tarjeta de Débito,105,Norte
31090,2025-11-30 06:48:02,Rellena de Fresa,7,2.25,15.75,Tarjeta de Crédito,105,Valle
31091,2025-11-30 06:54:17,Boston Cream,8,2.5,20.0,Tarjeta de Crédito,108,Norte
31092,2025-11-30 07:39:27,Azúcar y Canela,11,1.25,13.75,Efectivo,103,Centro
31093,2025-11-30 08:00:11,Rellena de Fresa,4,2.25,9.0,Efectivo,102,Sur
31094,2025-11-30 08:17:59,Rellena de Fresa,6,2.25,13.5,Transferencia,106,Centro
31095,2025-11-30 08:18:16,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,101,Sur
31096,2025-11-30 08:23:03,Chocolate,8,2.0,16.0,Transferencia,103,Norte
31097,2025-11-30 08:27:34,Azúcar y Canela,4,1.25,5.0,Tarjeta de Crédito,106,Sur
31098,2025-11-30 08:51:07,Boston Cream,10,2.5,25.0,Tarjeta de Débito,102,Sur
31099,2025-11-30 09:20:38,Glaseada,8,1.5,12.0,Efectivo,108,Sur
31100,2025-11-30 09:22:29,Azúcar y Canela,10,1.25,12.5,Tarjeta de Crédito,101,Valle
31101,2025-11-30 09:23:37,Rellena de Fresa,7,2.25,15.75,Efectivo,106,Sur
31102,2025-11-30 09:29:56,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,108,Sur
31103,2025-11-30 09:37:21,Glaseada,7,1.5,10.5,Transferencia,108,Norte
31104,2025-11-30 09:49:02,Rellena de Fresa,2,2.25,4.5,Tarjeta de Débito,104,Centro
31105,2025-11-30 09:59:54,Rellena de Fresa,7,2.25,15.75,Transferencia,108,Centro
31106,2025-11-30 10:06:05,Glaseada,1,1.5,1.5,Tarjeta de Crédito,103,Centro
31107,2025-11-30 10:07:38,Glaseada,11,1.5,16.5,Tarjeta de Débito,102,Sur
31108,2025-11-30 10:10:05,Rellena de Fresa,7,2.25,15.75,Efectivo,101,Sur
31109,2025-11-30 10:12:28,Boston Cream,9,2.5,22.5,Tarjeta de Crédito,107,Norte
31110,2025-11-30 10:19:12,Mapple,8,1.75,14.0,Transferencia,101,Centro
31111,2025-11-30 10:20:24,Mapple,6,1.75,10.5,Efectivo,101,Norte
31112,2025-11-30 10:29:42,Boston Cream,6,2.5,15.0,Tarjeta de Débito,107,Norte
31113,2025-11-30 10:34:24,Boston Cream,10,2.5,25.0,Tarjeta de Débito,102,Valle
31114,2025-11-30 10:54:32,Chocolate,7,2.0,14.0,Efectivo,104,Norte
31115,2025-11-30 10:56:09,Glaseada,8,1.5,12.0,Efectivo,103,Sur
31116,2025-11-30 11:03:17,Glaseada,12,1.5,18.0,Efectivo,103,Valle
31117,2025-11-30 11:13:14,Rellena de Fresa,10,2.25,22.5,Tarjeta de Débito,107,Norte
31118,2025-11-30 11:55:33,Boston Cream,11,2.5,27.5,Tarjeta de Crédito,101,Norte
31119,2025-11-30 11:56:39,Boston Cream,12,2.5,30.0,Tarjeta de Débito,105,Valle
31120,2025-11-30 12:02:08,Boston Cream,9,2.5,22.5,Tarjeta de Crédito,102,Centro
31121,2025-11-30 12:11:40,Boston Cream,1,2.5,2.5,Efectivo,108,Norte
31122,2025-11-30 12:12:29,Chocolate,1,2.0,2.0,Tarjeta de Débito,105,Valle
31123,2025-11-30 12:15:16,Glaseada,5,1.5,7.5,Efectivo,104,Valle
31124,2025-11-30 12:31:19,Rellena de Fresa,5,2.25,11.25,Tarjeta de Crédito,107,Valle
31125,2025-11-30 12:36:51,Chocolate,6,2.0,12.0,Tarjeta de Débito,106,Norte
31126,2025-11-30 12:49:06,Azúcar y Canela,12,1.25,15.0,Efectivo,101,Valle
31127,2025-11-30 12:56:33,Boston Cream,5,2.5,12.5,Tarjeta de Crédito,105,Sur
31128,2025-11-30 13:04:39,Rellena de Fresa,5,2.25,11.25,Transferencia,102,Centro
31129,2025-11-30 13:30:45,Boston Cream,11,2.5,27.5,Efectivo,107,Centro
31130,2025-11-30 13:33:21,Rellena de Fresa,10,2.25,22.5,Transferencia,108,Norte
31131,2025-11-30 13:42:33,Boston Cream,8,2.5,20.0,Tarjeta de Débito,107,Sur
31132,2025-11-30 14:15:16,Boston Cream,4,2.5,10.0,Tarjeta de Débito,102,Norte
31133,2025-11-30 14:24:40,Rellena de Fresa,10,2.25,22.5,Tarjeta de Crédito,106,Norte
31134,2025-11-30 14:25:57,Boston Cream,1,2.5,2.5,Transferencia,108,Centro
31135,2025-11-30 14:26:16,Azúcar y Canela,10,1.25,12.5,Tarjeta de Débito,105,Norte
31136,2025-11-30 14:29:55,Chocolate,7,2.0,14.0,Efectivo,103,Valle
31137,2025-11-30 14:31:23,Rellena de Fresa,11,2.25,24.75,Transferencia,105,Centro
31138,2025-11-30 14:47:13,Azúcar y Canela,9,1.25,11.25,Tarjeta de Crédito,103,Centro
31139,2025-11-30 14:52:15,Rellena de Fresa,6,2.25,13.5,Transferencia,101,Valle
31140,2025-11-30 15:07:36,Boston Cream,8,2.5,20.0,Tarjeta de Crédito,101,Centro
31141,2025-11-30 15:19:46,Mapple,6,1.75,10.5,Transferencia,105,Valle
31142,2025-11-30 15:21:24,Mapple,11,1.75,19.25,Efectivo,106,Valle
31143,2025-11-30 15:22:21,Chocolate,8,2.0,16.0,Tarjeta de Crédito,102,Valle
31144,2025-11-30 15:25:18,Mapple,7,1.75,12.25,Tarjeta de Crédito,105,Norte
31145,2025-11-30 15:32:36,Rellena de Fresa,6,2.25,13.5,Transferencia,106,Sur
31146,2025-11-30 15:40:11,Azúcar y Canela,11,1.25,13.75,Efectivo,103,Centro
31147,2025-11-30 15:47:12,Boston Cream,6,2.5,15.0,Tarjeta de Débito,107,Norte
31148,2025-11-30 15:52:57,Mapple,12,1.75,21.0,Efectivo,103,Valle
31149,2025-11-30 15:54:07,Rellena de Fresa,10,2.25,22.5,Transferencia,103,Norte
31150,2025-11-30 16:16:39,Mapple,10,1.75,17.5,Transferencia,105,Sur
31151,2025-11-30 16:22:15,Rellena de Fresa,4,2.25,9.0,Tarjeta de Crédito,107,Sur
31152,2025-11-30 16:32:27,Boston Cream,8,2.5,20.0,Efectivo,104,Norte
31153,2025-11-30 16:34:48,Mapple,5,1.75,8.75,Efectivo,106,Norte
31154,2025-11-30 16:39:45,Chocolate,3,2.0,6.0,Efectivo,105,Valle
31155,2025-11-30 16:40:13,Boston Cream,12,2.5,30.0,Efectivo,103,Norte
31156,2025-11-30 16:44:30,Chocolate,9,2.0,18.0,Efectivo,108,Norte
31157,2025-11-30 16:48:36,Azúcar y Canela,6,1.25,7.5,Tarjeta de Crédito,107,Valle
31158,2025-11-30 17:00:13,Azúcar y Canela,4,1.25,5.0,Tarjeta de Crédito,103,Sur
31159,2025-11-30 17:25:42,Glaseada,2,1.5,3.0,Efectivo,102,Centro
31160,2025-11-30 17:31:52,Boston Cream,1,2.5,2.5,Tarjeta de Débito,108,Norte
31161,2025-11-30 17:38:29,Mapple,10,1.75,17.5,Efectivo,101,Sur
31162,2025-11-30 17:44:52,Boston Cream,12,2.5,30.0,Tarjeta de Crédito,102,Centro
31163,2025-11-30 17:46:06,Rellena de Fresa,4,2.25,9.0,Tarjeta de Crédito,101,Sur
31164,2025-11-30 17:48:17,Glaseada,1,1.5,1.5,Efectivo,106,Centro
31165,2025-11-30 18:02:04,Mapple,9,1.75,15.75,Transferencia,105,Valle
31166,2025-11-30 18:06:22,Mapple,7,1.75,12.25,Transferencia,103,Sur
31167,2025-11-30 18:21:08,Glaseada,9,1.5,13.5,Tarjeta de Crédito,102,Valle
31168,2025-11-30 18:25:07,Boston Cream,2,2.5,5.0,Tarjeta de Débito,101,Sur
31169,2025-11-30 18:29:19,Chocolate,10,2.0,20.0,Transferencia,101,Valle
31170,2025-11-30 18:31:36,Azúcar y Canela,1,1.25,1.25,Transferencia,103,Centro
31171,2025-11-30 18:54:39,Rellena de Fresa,3,2.25,6.75,Transferencia,106,Sur
31172,2025-11-30 19:03:52,Azúcar y Canela,3,1.25,3.75,Tarjeta de Débito,101,Centro
31173,2025-11-30 19:10:32,Mapple,11,1.75,19.25,Efectivo,102,Centro
31174,2025-11-30 19:20:44,Boston Cream,7,2.5,17.5,Tarjeta de Crédito,108,Centro
31175,2025-11-30 19:25:49,Boston Cream,5,2.5,12.5,Tarjeta de Débito,102,Norte
31176,2025-11-30 19:48:49,Rellena de Fresa,5,2.25,11.25,Tarjeta de Débito,105,Centro
31177,2025-11-30 19:50:40,Chocolate,12,2.0,24.0,Tarjeta de Débito,103,Sur
31178,2025-11-30 19:57:09,Azúcar y Canela,1,1.25,1.25,Tarjeta de Crédito,101,Norte
31179,2025-11-30 20:01:03,Chocolate,1,2.0,2.0,Transferencia,102,Valle
31180,2025-11-30 20:04:48,Glaseada,10,1.5,15.0,Tarjeta de Crédito,105,Valle
31181,2025-11-30 20:06:09,Chocolate,7,2.0,14.0,Tarjeta de Crédito,102,Centro
31182,2025-11-30 20:35:17,Azúcar y Canela,6,1.25,7.5,Transferencia,106,Norte
31183,2025-11-30 20:36:07,Rellena de Fresa,9,2.25,20.25,Transferencia,108,Sur
31184,2025-11-30 20:37:52,Mapple,5,1.75,8.75,Tarjeta de Débito,107,Centro
31185,2025-11-30 20:39:19,Azúcar y Canela,2,1.25,2.5,Tarjeta de Crédito,107,Centro
31186,2025-11-30 21:25:56,Mapple,9,1.75,15.75,Efectivo,104,Sur
31187,2025-11-30 21:27:36,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,106,Valle
31188,2025-11-30 21:28:01,Rellena de Fresa,1,2.25,2.25,Tarjeta de Débito,107,Centro
31189,2025-11-30 21:31:11,Glaseada,6,1.5,9.0,Tarjeta de Débito,104,Valle
31190,2025-11-30 21:43:35,Rellena de Fresa,12,2.25,27.0,Efectivo,103,Valle
31191,2025-11-30 21:47:06,Rellena de Fresa,3,2.25,6.75,Transferencia,101,Centro
31192,2025-11-30 22:03:36,Boston Cream,6,2.5,15.0,Tarjeta de Crédito,107,Centro
31193,2025-11-30 22:17:14,Boston Cream,3,2.5,7.5,Tarjeta de Débito,108,Valle
31194,2025-11-30 22:24:20,Glaseada,9,1.5,13.5,Efectivo,104,Valle
31195,2025-11-30 22:40:22,Azúcar y Canela,4,1.25,5.0,Efectivo,101,Norte
31196,2025-11-30 22:43:17,Boston Cream,10,2.5,25.0,Efectivo,104,Valle
31197,2025-11-30 23:11:45,Rellena de Fresa,6,2.25,13.5,Tarjeta de Crédito,108,Sur
31198,2025-11-30 23:12:06,Azúcar y Canela,3,1.25,3.75,Transferencia,102,Sur
31199,2025-11-30 23:20:12,Boston Cream,7,2.5,17.5,Tarjeta de Crédito,107,Norte
31200,2025-11-30 23:33:55,Boston Cream,6,2.5,15.0,Efectivo,105,Norte
31201,2025-11-30 23:35:01,Mapple,10,1.75,17.5,Transferencia,107,Sur
31202,2025-12-01 00:07:57,Rellena de Fresa,7,2.25,15.75,Tarjeta de Crédito,108,Norte
31203,2025-12-01 00:10:12,Boston Cream,10,2.5,25.0,Efectivo,104,Centro
31204,2025-12-01 00:24:44,Glaseada,4,1.5,6.0,Tarjeta de Débito,103,Centro
31205,2025-12-01 00:31:13,Rellena de Fresa,10,2.25,22.5,Tarjeta de Débito,108,Norte
31206,2025-12-01 01:07:34,Azúcar y Canela,1,1.25,1.25,Tarjeta de Crédito,104,Centro
31207,2025-12-01 01:08:02,Azúcar y Canela,2,1.25,2.5,Tarjeta de Débito,102,Sur
31208,2025-12-01 01:39:20,Glaseada,5,1.5,7.5,Tarjeta de Crédito,108,Centro
31209,2025-12-01 01:55:51,Mapple,3,1.75,5.25,Tarjeta de Débito,106,Norte
31210,2025-12-01 02:19:19,Mapple,8,1.75,14.0,Transferencia,103,Sur
31211,2025-12-01 02:30:22,Chocolate,4,2.0,8.0,Tarjeta de Débito,108,Valle
31212,2025-12-01 02:33:55,Chocolate,12,2.0,24.0,Tarjeta de Débito,105,Norte
31213,2025-12-01 02:35:56,Boston Cream,10,2.5,25.0,Transferencia,106,Centro
31214,2025-12-01 02:39:23,Rellena de Fresa,7,2.25,15.75,Efectivo,107,Norte
31215,2025-12-01 03:19:08,Chocolate,5,2.0,10.0,Transferencia,103,Valle
31216,2025-12-01 03:24:32,Azúcar y Canela,5,1.25,6.25,Efectivo,101,Norte
31217,2025-12-01 03:32:02,Glaseada,7,1.5,10.5,Tarjeta de Débito,103,Sur
31218,2025-12-01 03:33:04,Glaseada,7,1.5,10.5,Tarjeta de Crédito,105,Valle
31219,2025-12-01 03:33:40,Chocolate,1,2.0,2.0,Transferencia,102,Norte
31220,2025-12-01 03:37:41,Azúcar y Canela,10,1.25,12.5,Transferencia,105,Centro
31221,2025-12-01 03:55:58,Chocolate,8,2.0,16.0,Efectivo,106,Sur
31222,2025-12-01 04:21:26,Chocolate,3,2.0,6.0,Tarjeta de Crédito,105,Sur
31223,2025-12-01 04:28:09,Azúcar y Canela,12,1.25,15.0,Tarjeta de Crédito,108,Norte
31224,2025-12-01 04:50:06,Rellena de Fresa,1,2.25,2.25,Tarjeta de Crédito,105,Valle
31225,2025-12-01 04:55:15,Rellena de Fresa,4,2.25,9.0,Efectivo,103,Norte
31226,2025-12-01 05:00:53,Boston Cream,8,2.5,20.0,Transferencia,104,Norte
31227,2025-12-01 05:03:50,Boston Cream,10,2.5,25.0,Transferencia,106,Norte
31228,2025-12-01 06:13:02,Mapple,11,1.75,19.25,Transferencia,107,Sur
31229,2025-12-01 06:15:43,Boston Cream,3,2.5,7.5,Transferencia,104,Sur
